geo_value,time_value,weekly_hosp
Colusa,2023-04-15,0
Colusa,2023-04-22,0
Colusa,2023-04-29,0
Colusa,2023-05-06,0
Colusa,2023-05-13,0
Colusa,2023-05-20,0
Colusa,2023-05-27,0
Colusa,2023-06-03,0
Colusa,2023-06-10,0
Colusa,2023-06-17,0
Colusa,2023-06-24,0
Colusa,2023-07-01,0
Colusa,2023-07-08,0
Colusa,2023-07-15,0
Colusa,2023-07-22,0
Colusa,2023-07-29,0
Colusa,2023-08-05,0
Colusa,2023-08-12,0
Colusa,2023-08-19,0
Colusa,2023-08-26,0
Colusa,2023-09-02,4
Colusa,2023-09-09,0
Colusa,2023-09-16,0
Colusa,2023-09-23,0
Colusa,2023-09-30,0
Colusa,2023-10-07,0
Colusa,2023-10-14,0
Colusa,2023-10-21,0
Colusa,2023-10-28,0
Colusa,2023-11-04,0
Colusa,2023-11-11,0
Colusa,2023-11-18,0
Colusa,2023-11-25,0
Colusa,2023-12-02,0
Colusa,2023-12-09,0
Colusa,2023-12-16,0
Colusa,2023-12-23,0
Colusa,2023-12-30,0
Colusa,2024-01-06,0
Colusa,2024-01-13,0
Colusa,2024-01-20,0
Colusa,2024-01-27,0
Colusa,2024-02-03,0
Colusa,2024-02-10,0
Colusa,2024-02-17,0
Colusa,2024-02-24,0
Colusa,2024-03-02,0
Colusa,2024-03-09,0
Colusa,2024-03-16,0
Colusa,2024-03-23,0
Colusa,2024-03-30,0
Colusa,2024-04-06,0
Colusa,2024-04-13,0
Colusa,2024-04-20,0
Contra Costa,2020-03-28,0
Contra Costa,2020-04-04,0
Contra Costa,2020-04-11,0
Contra Costa,2020-04-18,0
Contra Costa,2020-04-25,0
Contra Costa,2020-05-02,0
Contra Costa,2020-05-09,0
Contra Costa,2020-05-16,0
Contra Costa,2020-05-23,0
Contra Costa,2020-05-30,0
Contra Costa,2020-06-06,0
Contra Costa,2020-06-13,0
Contra Costa,2020-06-20,0
Contra Costa,2020-06-27,0
Contra Costa,2020-07-04,0
Contra Costa,2020-07-11,43
Contra Costa,2020-07-18,81
Contra Costa,2020-07-25,64
Contra Costa,2020-08-01,56
Contra Costa,2020-08-08,42
Contra Costa,2020-08-15,50
Contra Costa,2020-08-22,59
Contra Costa,2020-08-29,54
Contra Costa,2020-09-05,54
Contra Costa,2020-09-12,20
Contra Costa,2020-09-19,4
Contra Costa,2020-09-26,15
Contra Costa,2020-10-03,11
Contra Costa,2020-10-10,17
Contra Costa,2020-10-17,19
Contra Costa,2020-10-24,32
Contra Costa,2020-10-31,30
Contra Costa,2020-11-07,57
Contra Costa,2020-11-14,78
Contra Costa,2020-11-21,100
Contra Costa,2020-11-28,140
Contra Costa,2020-12-05,175
Contra Costa,2020-12-12,219
Contra Costa,2020-12-19,212
Contra Costa,2020-12-26,229
Contra Costa,2021-01-02,260
Contra Costa,2021-01-09,238
Contra Costa,2021-01-16,227
Contra Costa,2021-01-23,170
Contra Costa,2021-01-30,133
Contra Costa,2021-02-06,85
Contra Costa,2021-02-13,86
Contra Costa,2021-02-20,81
Contra Costa,2021-02-27,52
Contra Costa,2021-03-06,42
Contra Costa,2021-03-13,29
Contra Costa,2021-03-20,38
Contra Costa,2021-03-27,22
Contra Costa,2021-04-03,32
Contra Costa,2021-04-10,34
Contra Costa,2021-04-17,25
Contra Costa,2021-04-24,21
Contra Costa,2021-05-01,31
Contra Costa,2021-05-08,33
Contra Costa,2021-05-15,22
Contra Costa,2021-05-22,24
Contra Costa,2021-05-29,19
Contra Costa,2021-06-05,7
Contra Costa,2021-06-12,14
Contra Costa,2021-06-19,17
Contra Costa,2021-06-26,15
Contra Costa,2021-07-03,46
Contra Costa,2021-07-10,56
Contra Costa,2021-07-17,84
Contra Costa,2021-07-24,140
Contra Costa,2021-07-31,142
Contra Costa,2021-08-07,175
Contra Costa,2021-08-14,198
Contra Costa,2021-08-21,175
Contra Costa,2021-08-28,150
Contra Costa,2021-09-04,121
Contra Costa,2021-09-11,92
Contra Costa,2021-09-18,79
Contra Costa,2021-09-25,40
Contra Costa,2021-10-02,55
Contra Costa,2021-10-09,37
Contra Costa,2021-10-16,42
Contra Costa,2021-10-23,51
Contra Costa,2021-10-30,29
Contra Costa,2021-11-06,20
Contra Costa,2021-11-13,39
Contra Costa,2021-11-20,36
Contra Costa,2021-11-27,30
Contra Costa,2021-12-04,36
Contra Costa,2021-12-11,13
Contra Costa,2021-12-18,38
Contra Costa,2021-12-25,120
Contra Costa,2022-01-01,209
Contra Costa,2022-01-08,328
Contra Costa,2022-01-15,381
Contra Costa,2022-01-22,329
Contra Costa,2022-01-29,251
Contra Costa,2022-02-05,175
Contra Costa,2022-02-12,125
Contra Costa,2022-02-19,76
Contra Costa,2022-02-26,78
Contra Costa,2022-03-05,42
Contra Costa,2022-03-12,37
Contra Costa,2022-03-19,39
Contra Costa,2022-03-26,19
Contra Costa,2022-04-02,11
Contra Costa,2022-04-09,21
Contra Costa,2022-04-16,35
Contra Costa,2022-04-23,44
Contra Costa,2022-04-30,51
Contra Costa,2022-05-07,76
Contra Costa,2022-05-14,94
Contra Costa,2022-05-21,97
Contra Costa,2022-05-28,113
Contra Costa,2022-06-04,122
Contra Costa,2022-06-11,127
Contra Costa,2022-06-18,116
Contra Costa,2022-06-25,146
Contra Costa,2022-07-02,138
Contra Costa,2022-07-09,128
Contra Costa,2022-07-16,130
Contra Costa,2022-07-23,131
Contra Costa,2022-07-30,127
Contra Costa,2022-08-06,120
Contra Costa,2022-08-13,93
Contra Costa,2022-08-20,76
Contra Costa,2022-08-27,65
Contra Costa,2022-09-03,73
Contra Costa,2022-09-10,78
Contra Costa,2022-09-17,47
Contra Costa,2022-09-24,63
Contra Costa,2022-10-01,49
Contra Costa,2022-10-08,46
Contra Costa,2022-10-15,45
Contra Costa,2022-10-22,48
Contra Costa,2022-10-29,57
Contra Costa,2022-11-05,70
Contra Costa,2022-11-12,78
Contra Costa,2022-11-19,74
Contra Costa,2022-11-26,113
Contra Costa,2022-12-03,128
Contra Costa,2022-12-10,116
Contra Costa,2022-12-17,128
Contra Costa,2022-12-24,114
Contra Costa,2022-12-31,110
Contra Costa,2023-01-07,81
Contra Costa,2023-01-14,92
Contra Costa,2023-01-21,82
Contra Costa,2023-01-28,69
Contra Costa,2023-02-04,65
Contra Costa,2023-02-11,61
Contra Costa,2023-02-18,70
Contra Costa,2023-02-25,74
Contra Costa,2023-03-04,85
Contra Costa,2023-03-11,56
Contra Costa,2023-03-18,71
Contra Costa,2023-03-25,53
Contra Costa,2023-04-01,54
Contra Costa,2023-04-08,43
Contra Costa,2023-04-15,60
Contra Costa,2023-04-22,52
Contra Costa,2023-04-29,41
Contra Costa,2023-05-06,60
Contra Costa,2023-05-13,48
Contra Costa,2023-05-20,62
Contra Costa,2023-05-27,45
Contra Costa,2023-06-03,38
Contra Costa,2023-06-10,42
Contra Costa,2023-06-17,38
Contra Costa,2023-06-24,45
Contra Costa,2023-07-01,37
Contra Costa,2023-07-08,45
Contra Costa,2023-07-15,53
Contra Costa,2023-07-22,58
Contra Costa,2023-07-29,51
Contra Costa,2023-08-05,66
Contra Costa,2023-08-12,63
Contra Costa,2023-08-19,76
Contra Costa,2023-08-26,83
Contra Costa,2023-09-02,71
Contra Costa,2023-09-09,96
Contra Costa,2023-09-16,74
Contra Costa,2023-09-23,78
Contra Costa,2023-09-30,51
Contra Costa,2023-10-07,43
Contra Costa,2023-10-14,50
Contra Costa,2023-10-21,53
Contra Costa,2023-10-28,59
Contra Costa,2023-11-04,60
Contra Costa,2023-11-11,79
Contra Costa,2023-11-18,64
Contra Costa,2023-11-25,83
Contra Costa,2023-12-02,94
Contra Costa,2023-12-09,71
Contra Costa,2023-12-16,84
Contra Costa,2023-12-23,116
Contra Costa,2023-12-30,98
Contra Costa,2024-01-06,94
Contra Costa,2024-01-13,111
Contra Costa,2024-01-20,71
Contra Costa,2024-01-27,77
Contra Costa,2024-02-03,57
Contra Costa,2024-02-10,85
Contra Costa,2024-02-17,62
Contra Costa,2024-02-24,53
Contra Costa,2024-03-02,39
Contra Costa,2024-03-09,35
Contra Costa,2024-03-16,40
Contra Costa,2024-03-23,41
Contra Costa,2024-03-30,36
Contra Costa,2024-04-06,31
Contra Costa,2024-04-13,28
Contra Costa,2024-04-20,31
Del Norte,2020-03-28,0
Del Norte,2020-04-04,0
Del Norte,2020-04-11,0
Del Norte,2020-04-18,0
Del Norte,2020-04-25,0
Del Norte,2020-05-02,0
Del Norte,2020-05-09,0
Del Norte,2020-05-16,0
Del Norte,2020-05-23,0
Del Norte,2020-05-30,0
Del Norte,2020-06-06,0
Del Norte,2020-06-13,0
Del Norte,2020-06-20,0
Del Norte,2020-06-27,0
Del Norte,2020-07-04,0
Del Norte,2020-07-11,0
Del Norte,2020-07-18,0
Del Norte,2020-07-25,0
Del Norte,2020-08-01,0
Del Norte,2020-08-08,0
Del Norte,2020-08-15,0
Del Norte,2020-08-22,0
Del Norte,2020-08-29,0
Del Norte,2020-09-05,0
Del Norte,2020-09-12,0
Del Norte,2020-09-19,0
Del Norte,2020-09-26,0
Del Norte,2020-10-03,0
Del Norte,2020-10-10,0
Del Norte,2020-10-17,0
Del Norte,2020-10-24,0
Del Norte,2020-10-31,0
Del Norte,2020-11-07,0
Del Norte,2020-11-14,0
Del Norte,2020-11-21,0
Del Norte,2020-11-28,0
Del Norte,2020-12-05,4
Del Norte,2020-12-12,0
Del Norte,2020-12-19,0
Del Norte,2020-12-26,0
Del Norte,2021-01-02,0
Del Norte,2021-01-09,0
Del Norte,2021-01-16,0
Del Norte,2021-01-23,0
Del Norte,2021-01-30,0
Del Norte,2021-02-06,0
Del Norte,2021-02-13,0
Del Norte,2021-02-20,0
Del Norte,2021-02-27,0
Del Norte,2021-03-06,0
Del Norte,2021-03-13,0
Del Norte,2021-03-20,0
Del Norte,2021-03-27,0
Del Norte,2021-04-03,0
Del Norte,2021-04-10,0
Del Norte,2021-04-17,0
Del Norte,2021-04-24,0
Del Norte,2021-05-01,0
Del Norte,2021-05-08,0
Del Norte,2021-05-15,0
Del Norte,2021-05-22,0
Del Norte,2021-05-29,0
Del Norte,2021-06-05,0
Del Norte,2021-06-12,0
Del Norte,2021-06-19,0
Del Norte,2021-06-26,0
Del Norte,2021-07-03,0
Del Norte,2021-07-10,0
Del Norte,2021-07-17,0
Del Norte,2021-07-24,0
Del Norte,2021-07-31,12
Del Norte,2021-08-07,16
Del Norte,2021-08-14,8
Del Norte,2021-08-21,11
Del Norte,2021-08-28,13
Del Norte,2021-09-04,7
Del Norte,2021-09-11,9
Del Norte,2021-09-18,7
Del Norte,2021-09-25,0
Del Norte,2021-10-02,0
Del Norte,2021-10-09,4
Del Norte,2021-10-16,0
Del Norte,2021-10-23,0
Del Norte,2021-10-30,0
Del Norte,2021-11-06,0
Del Norte,2021-11-13,0
Del Norte,2021-11-20,0
Del Norte,2021-11-27,0
Del Norte,2021-12-04,0
Del Norte,2021-12-11,0
Del Norte,2021-12-18,0
Del Norte,2021-12-25,0
Del Norte,2022-01-01,0
Del Norte,2022-01-08,0
Del Norte,2022-01-15,0
Del Norte,2022-01-22,6
Del Norte,2022-01-29,6
Del Norte,2022-02-05,12
Del Norte,2022-02-12,7
Del Norte,2022-02-19,0
Del Norte,2022-02-26,5
Del Norte,2022-03-05,5
Del Norte,2022-03-12,4
Del Norte,2022-03-19,0
Del Norte,2022-03-26,0
Del Norte,2022-04-02,0
Del Norte,2022-04-09,0
Del Norte,2022-04-16,0
Del Norte,2022-04-23,0
Del Norte,2022-04-30,0
Del Norte,2022-05-07,0
Del Norte,2022-05-14,0
Del Norte,2022-05-21,4
Del Norte,2022-05-28,0
Del Norte,2022-06-04,0
Del Norte,2022-06-11,0
Del Norte,2022-06-18,0
Del Norte,2022-06-25,5
Del Norte,2022-07-02,9
Del Norte,2022-07-09,4
Del Norte,2022-07-16,5
Del Norte,2022-07-23,0
Del Norte,2022-07-30,0
Del Norte,2022-08-06,0
Del Norte,2022-08-13,0
Del Norte,2022-08-20,0
Del Norte,2022-08-27,5
Del Norte,2022-09-03,0
Del Norte,2022-09-10,0
Del Norte,2022-09-17,0
Del Norte,2022-09-24,0
Del Norte,2022-10-01,0
Del Norte,2022-10-08,0
Del Norte,2022-10-15,0
Del Norte,2022-10-22,0
Del Norte,2022-10-29,0
Del Norte,2022-11-05,0
Del Norte,2022-11-12,0
Del Norte,2022-11-19,0
Del Norte,2022-11-26,0
Del Norte,2022-12-03,0
Del Norte,2022-12-10,0
Del Norte,2022-12-17,0
Del Norte,2022-12-24,8
Del Norte,2022-12-31,0
Del Norte,2023-01-07,5
Del Norte,2023-01-14,0
Del Norte,2023-01-21,0
Del Norte,2023-01-28,0
Del Norte,2023-02-04,6
Del Norte,2023-02-11,6
Del Norte,2023-02-18,0
Del Norte,2023-02-25,0
Del Norte,2023-03-04,0
Del Norte,2023-03-11,4
Del Norte,2023-03-18,0
Del Norte,2023-03-25,0
Del Norte,2023-04-01,4
Del Norte,2023-04-08,0
Del Norte,2023-04-15,0
Del Norte,2023-04-22,0
Del Norte,2023-04-29,0
Del Norte,2023-05-06,0
Del Norte,2023-05-13,0
Del Norte,2023-05-20,0
Del Norte,2023-05-27,0
Del Norte,2023-06-03,0
Del Norte,2023-06-10,0
Del Norte,2023-06-17,0
Del Norte,2023-06-24,4
Del Norte,2023-07-01,0
Del Norte,2023-07-08,0
Del Norte,2023-07-15,0
Del Norte,2023-07-22,4
Del Norte,2023-07-29,6
Del Norte,2023-08-05,0
Del Norte,2023-08-12,5
Del Norte,2023-08-19,0
Del Norte,2023-08-26,4
Del Norte,2023-09-02,0
Del Norte,2023-09-09,4
Del Norte,2023-09-16,0
Del Norte,2023-09-23,0
Del Norte,2023-09-30,0
Del Norte,2023-10-07,0
Del Norte,2023-10-14,0
Del Norte,2023-10-21,0
Del Norte,2023-10-28,0
Del Norte,2023-11-04,0
Del Norte,2023-11-11,0
Del Norte,2023-11-18,0
Del Norte,2023-11-25,0
Del Norte,2023-12-02,0
Del Norte,2023-12-09,0
Del Norte,2023-12-16,0
Del Norte,2023-12-23,0
Del Norte,2023-12-30,0
Del Norte,2024-01-06,0
Del Norte,2024-01-13,0
Del Norte,2024-01-20,4
Del Norte,2024-01-27,6
Del Norte,2024-02-03,0
Del Norte,2024-02-10,0
Del Norte,2024-02-17,0
Del Norte,2024-02-24,0
Del Norte,2024-03-02,0
Del Norte,2024-03-09,0
Del Norte,2024-03-16,0
Del Norte,2024-03-23,0
Del Norte,2024-03-30,0
Del Norte,2024-04-06,0
Del Norte,2024-04-13,0
Del Norte,2024-04-20,10
El Dorado,2020-03-28,0
El Dorado,2020-04-04,0
El Dorado,2020-04-11,0
El Dorado,2020-04-18,0
El Dorado,2020-04-25,0
El Dorado,2020-05-02,0
El Dorado,2020-05-09,0
El Dorado,2020-05-16,0
El Dorado,2020-05-23,0
El Dorado,2020-05-30,0
El Dorado,2020-06-06,0
El Dorado,2020-06-13,0
El Dorado,2020-06-20,0
El Dorado,2020-06-27,0
El Dorado,2020-07-04,0
El Dorado,2020-07-11,0
El Dorado,2020-07-18,0
El Dorado,2020-07-25,5
El Dorado,2020-08-01,6
El Dorado,2020-08-08,4
El Dorado,2020-08-15,0
El Dorado,2020-08-22,0
El Dorado,2020-08-29,0
El Dorado,2020-09-05,0
El Dorado,2020-09-12,0
El Dorado,2020-09-19,0
El Dorado,2020-09-26,0
El Dorado,2020-10-03,0
El Dorado,2020-10-10,0
El Dorado,2020-10-17,0
El Dorado,2020-10-24,0
El Dorado,2020-10-31,0
El Dorado,2020-11-07,7
El Dorado,2020-11-14,10
El Dorado,2020-11-21,20
El Dorado,2020-11-28,27
El Dorado,2020-12-05,16
El Dorado,2020-12-12,22
El Dorado,2020-12-19,33
El Dorado,2020-12-26,33
El Dorado,2021-01-02,20
El Dorado,2021-01-09,25
El Dorado,2021-01-16,23
El Dorado,2021-01-23,15
El Dorado,2021-01-30,7
El Dorado,2021-02-06,0
El Dorado,2021-02-13,11
El Dorado,2021-02-20,4
El Dorado,2021-02-27,0
El Dorado,2021-03-06,0
El Dorado,2021-03-13,0
El Dorado,2021-03-20,5
El Dorado,2021-03-27,0
El Dorado,2021-04-03,0
El Dorado,2021-04-10,0
El Dorado,2021-04-17,0
El Dorado,2021-04-24,0
El Dorado,2021-05-01,0
El Dorado,2021-05-08,0
El Dorado,2021-05-15,0
El Dorado,2021-05-22,0
El Dorado,2021-05-29,13
El Dorado,2021-06-05,0
El Dorado,2021-06-12,0
El Dorado,2021-06-19,0
El Dorado,2021-06-26,12
El Dorado,2021-07-03,12
El Dorado,2021-07-10,7
El Dorado,2021-07-17,4
El Dorado,2021-07-24,14
El Dorado,2021-07-31,16
El Dorado,2021-08-07,28
El Dorado,2021-08-14,22
El Dorado,2021-08-21,20
El Dorado,2021-08-28,12
El Dorado,2021-09-04,10
El Dorado,2021-09-11,8
El Dorado,2021-09-18,9
El Dorado,2021-09-25,10
El Dorado,2021-10-02,5
El Dorado,2021-10-09,6
El Dorado,2021-10-16,0
El Dorado,2021-10-23,5
El Dorado,2021-10-30,6
El Dorado,2021-11-06,0
El Dorado,2021-11-13,8
El Dorado,2021-11-20,4
El Dorado,2021-11-27,0
El Dorado,2021-12-04,6
El Dorado,2021-12-11,4
El Dorado,2021-12-18,9
El Dorado,2021-12-25,13
El Dorado,2022-01-01,13
El Dorado,2022-01-08,15
El Dorado,2022-01-15,23
El Dorado,2022-01-22,23
El Dorado,2022-01-29,18
El Dorado,2022-02-05,18
El Dorado,2022-02-12,11
El Dorado,2022-02-19,4
El Dorado,2022-02-26,5
El Dorado,2022-03-05,0
El Dorado,2022-03-12,0
El Dorado,2022-03-19,0
El Dorado,2022-03-26,0
El Dorado,2022-04-02,0
El Dorado,2022-04-09,0
El Dorado,2022-04-16,0
El Dorado,2022-04-23,0
El Dorado,2022-04-30,0
El Dorado,2022-05-07,0
El Dorado,2022-05-14,0
El Dorado,2022-05-21,6
El Dorado,2022-05-28,21
El Dorado,2022-06-04,14
El Dorado,2022-06-11,6
El Dorado,2022-06-18,9
El Dorado,2022-06-25,13
El Dorado,2022-07-02,9
El Dorado,2022-07-09,19
El Dorado,2022-07-16,13
El Dorado,2022-07-23,5
El Dorado,2022-07-30,7
El Dorado,2022-08-06,10
El Dorado,2022-08-13,8
El Dorado,2022-08-20,7
El Dorado,2022-08-27,0
El Dorado,2022-09-03,0
El Dorado,2022-09-10,4
El Dorado,2022-09-17,0
El Dorado,2022-09-24,5
El Dorado,2022-10-01,7
El Dorado,2022-10-08,8
El Dorado,2022-10-15,0
El Dorado,2022-10-22,8
El Dorado,2022-10-29,0
El Dorado,2022-11-05,14
El Dorado,2022-11-12,11
El Dorado,2022-11-19,9
El Dorado,2022-11-26,9
El Dorado,2022-12-03,8
El Dorado,2022-12-10,7
El Dorado,2022-12-17,7
El Dorado,2022-12-24,7
El Dorado,2022-12-31,5
El Dorado,2023-01-07,6
El Dorado,2023-01-14,0
El Dorado,2023-01-21,4
El Dorado,2023-01-28,4
El Dorado,2023-02-04,0
El Dorado,2023-02-11,5
El Dorado,2023-02-18,4
El Dorado,2023-02-25,4
El Dorado,2023-03-04,5
El Dorado,2023-03-11,0
El Dorado,2023-03-18,0
El Dorado,2023-03-25,0
El Dorado,2023-04-01,6
El Dorado,2023-04-08,0
El Dorado,2023-04-15,0
El Dorado,2023-04-22,6
El Dorado,2023-04-29,0
El Dorado,2023-05-06,4
El Dorado,2023-05-13,7
El Dorado,2023-05-20,17
El Dorado,2023-05-27,0
El Dorado,2023-06-03,0
El Dorado,2023-06-10,0
El Dorado,2023-06-17,0
El Dorado,2023-06-24,0
El Dorado,2023-07-01,0
El Dorado,2023-07-08,0
El Dorado,2023-07-15,4
El Dorado,2023-07-22,0
El Dorado,2023-07-29,0
El Dorado,2023-08-05,4
El Dorado,2023-08-12,0
El Dorado,2023-08-19,0
El Dorado,2023-08-26,0
El Dorado,2023-09-02,0
El Dorado,2023-09-09,0
El Dorado,2023-09-16,0
El Dorado,2023-09-23,4
El Dorado,2023-09-30,0
El Dorado,2023-10-07,0
El Dorado,2023-10-14,0
El Dorado,2023-10-21,7
El Dorado,2023-10-28,0
El Dorado,2023-11-04,4
El Dorado,2023-11-11,0
El Dorado,2023-11-18,4
El Dorado,2023-11-25,9
El Dorado,2023-12-02,8
El Dorado,2023-12-09,5
El Dorado,2023-12-16,8
El Dorado,2023-12-23,6
El Dorado,2023-12-30,7
El Dorado,2024-01-06,4
El Dorado,2024-01-13,4
El Dorado,2024-01-20,0
El Dorado,2024-01-27,6
El Dorado,2024-02-03,0
El Dorado,2024-02-10,7
El Dorado,2024-02-17,0
El Dorado,2024-02-24,0
El Dorado,2024-03-02,0
El Dorado,2024-03-09,0
El Dorado,2024-03-16,0
El Dorado,2024-03-23,0
El Dorado,2024-03-30,0
El Dorado,2024-04-06,0
El Dorado,2024-04-13,0
El Dorado,2024-04-20,0
Fresno,2020-03-28,0
Fresno,2020-04-04,0
Fresno,2020-04-11,0
Fresno,2020-04-18,0
Fresno,2020-04-25,0
Fresno,2020-05-02,0
Fresno,2020-05-09,0
Fresno,2020-05-16,0
Fresno,2020-05-23,0
Fresno,2020-05-30,0
Fresno,2020-06-06,0
Fresno,2020-06-13,0
Fresno,2020-06-20,0
Fresno,2020-06-27,0
Fresno,2020-07-04,0
Fresno,2020-07-11,36
Fresno,2020-07-18,194
Fresno,2020-07-25,213
Fresno,2020-08-01,187
Fresno,2020-08-08,185
Fresno,2020-08-15,158
Fresno,2020-08-22,118
Fresno,2020-08-29,110
Fresno,2020-09-05,83
Fresno,2020-09-12,85
Fresno,2020-09-19,102
Fresno,2020-09-26,65
Fresno,2020-10-03,57
Fresno,2020-10-10,68
Fresno,2020-10-17,64
Fresno,2020-10-24,64
Fresno,2020-10-31,60
Fresno,2020-11-07,97
Fresno,2020-11-14,161
Fresno,2020-11-21,233
Fresno,2020-11-28,292
Fresno,2020-12-05,365
Fresno,2020-12-12,434
Fresno,2020-12-19,449
Fresno,2020-12-26,414
Fresno,2021-01-02,473
Fresno,2021-01-09,392
Fresno,2021-01-16,381
Fresno,2021-01-23,312
Fresno,2021-01-30,232
Fresno,2021-02-06,205
Fresno,2021-02-13,176
Fresno,2021-02-20,172
Fresno,2021-02-27,94
Fresno,2021-03-06,102
Fresno,2021-03-13,86
Fresno,2021-03-20,94
Fresno,2021-03-27,85
Fresno,2021-04-03,68
Fresno,2021-04-10,81
Fresno,2021-04-17,69
Fresno,2021-04-24,72
Fresno,2021-05-01,57
Fresno,2021-05-08,58
Fresno,2021-05-15,44
Fresno,2021-05-22,26
Fresno,2021-05-29,41
Fresno,2021-06-05,25
Fresno,2021-06-12,25
Fresno,2021-06-19,36
Fresno,2021-06-26,29
Fresno,2021-07-03,40
Fresno,2021-07-10,69
Fresno,2021-07-17,65
Fresno,2021-07-24,127
Fresno,2021-07-31,184
Fresno,2021-08-07,280
Fresno,2021-08-14,311
Fresno,2021-08-21,331
Fresno,2021-08-28,279
Fresno,2021-09-04,285
Fresno,2021-09-11,257
Fresno,2021-09-18,231
Fresno,2021-09-25,175
Fresno,2021-10-02,171
Fresno,2021-10-09,180
Fresno,2021-10-16,225
Fresno,2021-10-23,234
Fresno,2021-10-30,245
Fresno,2021-11-06,176
Fresno,2021-11-13,152
Fresno,2021-11-20,115
Fresno,2021-11-27,118
Fresno,2021-12-04,111
Fresno,2021-12-11,101
Fresno,2021-12-18,83
Fresno,2021-12-25,130
Fresno,2022-01-01,272
Fresno,2022-01-08,441
Fresno,2022-01-15,518
Fresno,2022-01-22,521
Fresno,2022-01-29,477
Fresno,2022-02-05,341
Fresno,2022-02-12,205
Fresno,2022-02-19,169
Fresno,2022-02-26,120
Fresno,2022-03-05,87
Fresno,2022-03-12,54
Fresno,2022-03-19,52
Fresno,2022-03-26,39
Fresno,2022-04-02,34
Fresno,2022-04-09,27
Fresno,2022-04-16,33
Fresno,2022-04-23,24
Fresno,2022-04-30,37
Fresno,2022-05-07,33
Fresno,2022-05-14,66
Fresno,2022-05-21,56
Fresno,2022-05-28,98
Fresno,2022-06-04,100
Fresno,2022-06-11,123
Fresno,2022-06-18,133
Fresno,2022-06-25,179
Fresno,2022-07-02,171
Fresno,2022-07-09,208
Fresno,2022-07-16,221
Fresno,2022-07-23,183
Fresno,2022-07-30,205
Fresno,2022-08-06,164
Fresno,2022-08-13,183
Fresno,2022-08-20,165
Fresno,2022-08-27,157
Fresno,2022-09-03,131
Fresno,2022-09-10,118
Fresno,2022-09-17,83
Fresno,2022-09-24,86
Fresno,2022-10-01,66
Fresno,2022-10-08,60
Fresno,2022-10-15,46
Fresno,2022-10-22,51
Fresno,2022-10-29,59
Fresno,2022-11-05,86
Fresno,2022-11-12,106
Fresno,2022-11-19,140
Fresno,2022-11-26,162
Fresno,2022-12-03,162
Fresno,2022-12-10,176
Fresno,2022-12-17,162
Fresno,2022-12-24,156
Fresno,2022-12-31,144
Fresno,2023-01-07,130
Fresno,2023-01-14,104
Fresno,2023-01-21,95
Fresno,2023-01-28,84
Fresno,2023-02-04,91
Fresno,2023-02-11,83
Fresno,2023-02-18,86
Fresno,2023-02-25,65
Fresno,2023-03-04,99
Fresno,2023-03-11,80
Fresno,2023-03-18,60
Fresno,2023-03-25,64
Fresno,2023-04-01,59
Fresno,2023-04-08,55
Fresno,2023-04-15,53
Fresno,2023-04-22,57
Fresno,2023-04-29,53
Fresno,2023-05-06,55
Fresno,2023-05-13,37
Fresno,2023-05-20,62
Fresno,2023-05-27,49
Fresno,2023-06-03,48
Fresno,2023-06-10,68
Fresno,2023-06-17,47
Fresno,2023-06-24,54
Fresno,2023-07-01,44
Fresno,2023-07-08,38
Fresno,2023-07-15,41
Fresno,2023-07-22,55
Fresno,2023-07-29,62
Fresno,2023-08-05,57
Fresno,2023-08-12,82
Fresno,2023-08-19,98
Fresno,2023-08-26,90
Fresno,2023-09-02,88
Fresno,2023-09-09,74
Fresno,2023-09-16,80
Fresno,2023-09-23,68
Fresno,2023-09-30,66
Fresno,2023-10-07,71
Fresno,2023-10-14,74
Fresno,2023-10-21,54
Fresno,2023-10-28,53
Fresno,2023-11-04,65
Fresno,2023-11-11,93
Fresno,2023-11-18,76
Fresno,2023-11-25,85
Fresno,2023-12-02,87
Fresno,2023-12-09,85
Fresno,2023-12-16,80
Fresno,2023-12-23,80
Fresno,2023-12-30,91
Fresno,2024-01-06,97
Fresno,2024-01-13,81
Fresno,2024-01-20,75
Fresno,2024-01-27,83
Fresno,2024-02-03,77
Fresno,2024-02-10,56
Fresno,2024-02-17,64
Fresno,2024-02-24,66
Fresno,2024-03-02,44
Fresno,2024-03-09,46
Fresno,2024-03-16,31
Fresno,2024-03-23,39
Fresno,2024-03-30,30
Fresno,2024-04-06,33
Fresno,2024-04-13,21
Fresno,2024-04-20,19
Glenn,2020-03-28,0
Glenn,2020-04-04,0
Glenn,2020-04-11,0
Glenn,2020-04-18,0
Glenn,2020-04-25,0
Glenn,2020-05-02,0
Glenn,2020-05-09,0
Glenn,2020-05-16,0
Glenn,2020-05-23,0
Glenn,2020-05-30,0
Glenn,2020-06-06,0
Glenn,2020-06-13,0
Glenn,2020-06-20,0
Glenn,2020-06-27,0
Glenn,2020-07-04,0
Glenn,2020-07-11,0
Glenn,2020-07-18,0
Glenn,2020-07-25,8
Glenn,2020-08-01,0
Glenn,2020-08-08,0
Glenn,2020-08-15,0
Glenn,2020-08-22,0
Glenn,2020-08-29,0
Glenn,2020-09-05,0
Glenn,2020-09-19,0
Glenn,2020-09-26,0
Glenn,2020-10-10,0
Glenn,2020-10-17,0
Glenn,2020-10-24,0
Glenn,2020-10-31,0
Glenn,2020-11-07,0
