MMWR_week,MMWR_year,location,location_name,geo_value,true_value,target_end_date
43,2020,18,Indiana,in,1273,2020-10-18
43,2020,19,Iowa,ia,605,2020-10-18
43,2020,20,Kansas,ks,573,2020-10-18
43,2020,21,Kentucky,ky,1422,2020-10-18
43,2020,22,Louisiana,la,736,2020-10-18
43,2020,23,Maine,me,10,2020-10-18
43,2020,24,Maryland,md,426,2020-10-18
43,2020,25,Massachusetts,ma,406,2020-10-18
43,2020,26,Michigan,mi,976,2020-10-18
43,2020,27,Minnesota,mn,641,2020-10-18
43,2020,28,Mississippi,ms,613,2020-10-18
43,2020,29,Missouri,mo,1195,2020-10-18
43,2020,30,Montana,mt,420,2020-10-18
43,2020,31,Nebraska,ne,377,2020-10-18
43,2020,32,Nevada,nv,350,2020-10-18
43,2020,33,New Hampshire,nh,20,2020-10-18
43,2020,34,New Jersey,nj,650,2020-10-18
43,2020,35,New Mexico,nm,364,2020-10-18
43,2020,36,New York,ny,1036,2020-10-18
43,2020,37,North Carolina,nc,1013,2020-10-18
43,2020,38,North Dakota,nd,246,2020-10-18
43,2020,39,Ohio,oh,1552,2020-10-18
43,2020,40,Oklahoma,ok,1420,2020-10-18
43,2020,41,Oregon,or,165,2020-10-18
43,2020,42,Pennsylvania,pa,1066,2020-10-18
43,2020,44,Rhode Island,ri,72,2020-10-18
43,2020,45,South Carolina,sc,481,2020-10-18
43,2020,46,South Dakota,sd,386,2020-10-18
43,2020,47,Tennessee,tn,1203,2020-10-18
43,2020,48,Texas,tx,5208,2020-10-18
43,2020,49,Utah,ut,338,2020-10-18
43,2020,50,Vermont,vt,3,2020-10-18
43,2020,51,Virginia,va,511,2020-10-18
43,2020,53,Washington,wa,213,2020-10-18
43,2020,54,West Virginia,wv,203,2020-10-18
43,2020,55,Wisconsin,wi,2279,2020-10-18
43,2020,56,Wyoming,wy,142,2020-10-18
43,2020,72,Puerto Rico,pr,599,2020-10-18
43,2020,78,Virgin Islands,NA,0,2020-10-18
43,2020,US,United States,us,41405,2020-10-18
43,2021,01,Alabama,al,388,2021-10-24
43,2021,02,Alaska,ak,167,2021-10-24
43,2021,04,Arizona,az,1425,2021-10-24
43,2021,05,Arkansas,ar,326,2021-10-24
43,2021,06,California,ca,3048,2021-10-24
43,2021,08,Colorado,co,1377,2021-10-24
43,2021,09,Connecticut,ct,185,2021-10-24
43,2021,10,Delaware,de,132,2021-10-24
43,2021,11,District of Columbia,dc,47,2021-10-24
43,2021,12,Florida,fl,1636,2021-10-24
43,2021,13,Georgia,ga,1138,2021-10-24
43,2021,15,Hawaii,hi,59,2021-10-24
43,2021,16,Idaho,id,316,2021-10-24
43,2021,17,Illinois,il,957,2021-10-24
43,2021,18,Indiana,in,953,2021-10-24
43,2021,19,Iowa,ia,477,2021-10-24
43,2021,20,Kansas,ks,380,2021-10-24
43,2021,21,Kentucky,ky,851,2021-10-24
43,2021,22,Louisiana,la,222,2021-10-24
43,2021,23,Maine,me,149,2021-10-24
43,2021,24,Maryland,md,480,2021-10-24
43,2021,25,Massachusetts,ma,414,2021-10-24
43,2021,26,Michigan,mi,1882,2021-10-24
43,2021,27,Minnesota,mn,779,2021-10-24
43,2021,28,Mississippi,ms,147,2021-10-24
43,2021,29,Missouri,mo,559,2021-10-24
43,2021,30,Montana,mt,617,2021-10-24
43,2021,31,Nebraska,ne,378,2021-10-24
43,2021,32,Nevada,nv,486,2021-10-24
43,2021,33,New Hampshire,nh,177,2021-10-24
43,2021,34,New Jersey,nj,566,2021-10-24
43,2021,35,New Mexico,nm,465,2021-10-24
43,2021,36,New York,ny,1638,2021-10-24
43,2021,37,North Carolina,nc,790,2021-10-24
43,2021,38,North Dakota,nd,214,2021-10-24
43,2021,39,Ohio,oh,2210,2021-10-24
43,2021,40,Oklahoma,ok,679,2021-10-24
43,2021,41,Oregon,or,350,2021-10-24
43,2021,42,Pennsylvania,pa,2074,2021-10-24
43,2021,44,Rhode Island,ri,44,2021-10-24
43,2021,45,South Carolina,sc,420,2021-10-24
43,2021,46,South Dakota,sd,216,2021-10-24
43,2021,47,Tennessee,tn,585,2021-10-24
43,2021,48,Texas,tx,2644,2021-10-24
43,2021,49,Utah,ut,549,2021-10-24
43,2021,50,Vermont,vt,58,2021-10-24
43,2021,51,Virginia,va,689,2021-10-24
43,2021,53,Washington,wa,671,2021-10-24
43,2021,54,West Virginia,wv,412,2021-10-24
43,2021,55,Wisconsin,wi,1010,2021-10-24
43,2021,56,Wyoming,wy,221,2021-10-24
43,2021,60,American Samoa,as,0,2021-10-24
43,2021,72,Puerto Rico,pr,12,2021-10-24
43,2021,78,Virgin Islands,NA,3,2021-10-24
43,2021,US,United States,us,36672,2021-10-24
43,2022,01,Alabama,al,249,2022-10-23
43,2022,02,Alaska,ak,33,2022-10-23
43,2022,04,Arizona,az,361,2022-10-23
43,2022,05,Arkansas,ar,131,2022-10-23
43,2022,06,California,ca,1820,2022-10-23
43,2022,08,Colorado,co,381,2022-10-23
43,2022,09,Connecticut,ct,457,2022-10-23
43,2022,10,Delaware,de,86,2022-10-23
43,2022,11,District of Columbia,dc,77,2022-10-23
43,2022,12,Florida,fl,1456,2022-10-23
43,2022,13,Georgia,ga,564,2022-10-23
43,2022,15,Hawaii,hi,130,2022-10-23
43,2022,16,Idaho,id,100,2022-10-23
43,2022,17,Illinois,il,1152,2022-10-23
43,2022,18,Indiana,in,473,2022-10-23
43,2022,19,Iowa,ia,198,2022-10-23
43,2022,20,Kansas,ks,241,2022-10-23
43,2022,21,Kentucky,ky,315,2022-10-23
43,2022,22,Louisiana,la,258,2022-10-23
43,2022,23,Maine,me,109,2022-10-23
43,2022,24,Maryland,md,409,2022-10-23
43,2022,25,Massachusetts,ma,748,2022-10-23
43,2022,26,Michigan,mi,1062,2022-10-23
43,2022,27,Minnesota,mn,495,2022-10-23
43,2022,28,Mississippi,ms,66,2022-10-23
43,2022,29,Missouri,mo,542,2022-10-23
43,2022,30,Montana,mt,101,2022-10-23
43,2022,31,Nebraska,ne,113,2022-10-23
43,2022,32,Nevada,nv,170,2022-10-23
43,2022,33,New Hampshire,nh,129,2022-10-23
43,2022,34,New Jersey,nj,1114,2022-10-23
43,2022,35,New Mexico,nm,137,2022-10-23
43,2022,36,New York,ny,2598,2022-10-23
43,2022,37,North Carolina,nc,567,2022-10-23
43,2022,38,North Dakota,nd,74,2022-10-23
43,2022,39,Ohio,oh,1254,2022-10-23
43,2022,40,Oklahoma,ok,237,2022-10-23
43,2022,41,Oregon,or,240,2022-10-23
43,2022,42,Pennsylvania,pa,1301,2022-10-23
43,2022,44,Rhode Island,ri,86,2022-10-23
43,2022,45,South Carolina,sc,249,2022-10-23
43,2022,46,South Dakota,sd,70,2022-10-23
43,2022,47,Tennessee,tn,336,2022-10-23
43,2022,48,Texas,tx,1093,2022-10-23
43,2022,49,Utah,ut,178,2022-10-23
43,2022,50,Vermont,vt,37,2022-10-23
43,2022,51,Virginia,va,501,2022-10-23
43,2022,53,Washington,wa,329,2022-10-23
43,2022,54,West Virginia,wv,145,2022-10-23
43,2022,55,Wisconsin,wi,620,2022-10-23
43,2022,56,Wyoming,wy,32,2022-10-23
43,2022,60,American Samoa,as,0,2022-10-23
43,2022,72,Puerto Rico,pr,119,2022-10-23
43,2022,78,Virgin Islands,NA,0,2022-10-23
43,2022,US,United States,us,23743,2022-10-23
43,2023,01,Alabama,al,250,2023-10-22
43,2023,02,Alaska,ak,16,2023-10-22
43,2023,04,Arizona,az,399,2023-10-22
43,2023,05,Arkansas,ar,127,2023-10-22
43,2023,06,California,ca,1553,2023-10-22
43,2023,08,Colorado,co,464,2023-10-22
43,2023,09,Connecticut,ct,221,2023-10-22
43,2023,10,Delaware,de,37,2023-10-22
43,2023,11,District of Columbia,dc,49,2023-10-22
43,2023,12,Florida,fl,817,2023-10-22
43,2023,13,Georgia,ga,363,2023-10-22
43,2023,15,Hawaii,hi,106,2023-10-22
43,2023,16,Idaho,id,92,2023-10-22
43,2023,17,Illinois,il,724,2023-10-22
43,2023,18,Indiana,in,337,2023-10-22
43,2023,19,Iowa,ia,161,2023-10-22
43,2023,20,Kansas,ks,269,2023-10-22
43,2023,21,Kentucky,ky,284,2023-10-22
43,2023,22,Louisiana,la,150,2023-10-22
43,2023,23,Maine,me,56,2023-10-22
43,2023,24,Maryland,md,267,2023-10-22
43,2023,25,Massachusetts,ma,446,2023-10-22
43,2023,26,Michigan,mi,512,2023-10-22
43,2023,27,Minnesota,mn,246,2023-10-22
43,2023,28,Mississippi,ms,83,2023-10-22
43,2023,29,Missouri,mo,362,2023-10-22
43,2023,30,Montana,mt,58,2023-10-22
43,2023,31,Nebraska,ne,131,2023-10-22
43,2023,32,Nevada,nv,187,2023-10-22
43,2023,33,New Hampshire,nh,78,2023-10-22
43,2023,34,New Jersey,nj,443,2023-10-22
43,2023,35,New Mexico,nm,150,2023-10-22
43,2023,36,New York,ny,1257,2023-10-22
43,2023,37,North Carolina,nc,434,2023-10-22
43,2023,38,North Dakota,nd,50,2023-10-22
43,2023,39,Ohio,oh,699,2023-10-22
43,2023,40,Oklahoma,ok,183,2023-10-22
43,2023,41,Oregon,or,223,2023-10-22
43,2023,42,Pennsylvania,pa,760,2023-10-22
43,2023,44,Rhode Island,ri,42,2023-10-22
43,2023,45,South Carolina,sc,200,2023-10-22
43,2023,46,South Dakota,sd,66,2023-10-22
43,2023,47,Tennessee,tn,261,2023-10-22
43,2023,48,Texas,tx,1246,2023-10-22
43,2023,49,Utah,ut,119,2023-10-22
43,2023,50,Vermont,vt,26,2023-10-22
43,2023,51,Virginia,va,481,2023-10-22
43,2023,53,Washington,wa,232,2023-10-22
43,2023,54,West Virginia,wv,168,2023-10-22
43,2023,55,Wisconsin,wi,409,2023-10-22
43,2023,56,Wyoming,wy,35,2023-10-22
43,2023,60,American Samoa,as,0,2023-10-22
43,2023,72,Puerto Rico,pr,80,2023-10-22
43,2023,78,Virgin Islands,NA,1,2023-10-22
43,2023,US,United States,us,16410,2023-10-22
44,2020,01,Alabama,al,1103,2020-10-25
44,2020,02,Alaska,ak,74,2020-10-25
44,2020,04,Arizona,az,692,2020-10-25
44,2020,05,Arkansas,ar,604,2020-10-25
44,2020,06,California,ca,2570,2020-10-25
44,2020,08,Colorado,co,764,2020-10-25
44,2020,09,Connecticut,ct,298,2020-10-25
44,2020,10,Delaware,de,75,2020-10-25
44,2020,11,District of Columbia,dc,85,2020-10-25
44,2020,12,Florida,fl,3058,2020-10-25
44,2020,13,Georgia,ga,2052,2020-10-25
44,2020,15,Hawaii,hi,53,2020-10-25
44,2020,16,Idaho,id,296,2020-10-25
44,2020,17,Illinois,il,2418,2020-10-25
44,2020,18,Indiana,in,1369,2020-10-25
44,2020,19,Iowa,ia,749,2020-10-25
44,2020,20,Kansas,ks,643,2020-10-25
44,2020,21,Kentucky,ky,1720,2020-10-25
44,2020,22,Louisiana,la,552,2020-10-25
44,2020,23,Maine,me,38,2020-10-25
44,2020,24,Maryland,md,482,2020-10-25
44,2020,25,Massachusetts,ma,399,2020-10-25
44,2020,26,Michigan,mi,1779,2020-10-25
44,2020,27,Minnesota,mn,802,2020-10-25
44,2020,28,Mississippi,ms,497,2020-10-25
44,2020,29,Missouri,mo,1360,2020-10-25
44,2020,30,Montana,mt,446,2020-10-25
44,2020,31,Nebraska,ne,516,2020-10-25
44,2020,32,Nevada,nv,401,2020-10-25
44,2020,33,New Hampshire,nh,33,2020-10-25
44,2020,34,New Jersey,nj,769,2020-10-25
44,2020,35,New Mexico,nm,401,2020-10-25
44,2020,36,New York,ny,1018,2020-10-25
44,2020,37,North Carolina,nc,991,2020-10-25
44,2020,38,North Dakota,nd,316,2020-10-25
44,2020,39,Ohio,oh,1741,2020-10-25
44,2020,40,Oklahoma,ok,1406,2020-10-25
44,2020,41,Oregon,or,143,2020-10-25
44,2020,42,Pennsylvania,pa,1233,2020-10-25
44,2020,44,Rhode Island,ri,74,2020-10-25
44,2020,45,South Carolina,sc,495,2020-10-25
44,2020,46,South Dakota,sd,483,2020-10-25
44,2020,47,Tennessee,tn,1298,2020-10-25
44,2020,48,Texas,tx,5657,2020-10-25
44,2020,49,Utah,ut,377,2020-10-25
44,2020,50,Vermont,vt,8,2020-10-25
44,2020,51,Virginia,va,570,2020-10-25
44,2020,53,Washington,wa,296,2020-10-25
44,2020,54,West Virginia,wv,214,2020-10-25
44,2020,55,Wisconsin,wi,2464,2020-10-25
44,2020,56,Wyoming,wy,130,2020-10-25
44,2020,72,Puerto Rico,pr,1028,2020-10-25
44,2020,78,Virgin Islands,NA,1,2020-10-25
44,2020,US,United States,us,47041,2020-10-25
44,2021,01,Alabama,al,284,2021-10-31
44,2021,02,Alaska,ak,127,2021-10-31
44,2021,04,Arizona,az,1620,2021-10-31
44,2021,05,Arkansas,ar,282,2021-10-31
44,2021,06,California,ca,2945,2021-10-31
44,2021,08,Colorado,co,1566,2021-10-31
44,2021,09,Connecticut,ct,198,2021-10-31
44,2021,10,Delaware,de,118,2021-10-31
44,2021,11,District of Columbia,dc,36,2021-10-31
44,2021,12,Florida,fl,1422,2021-10-31
44,2021,13,Georgia,ga,963,2021-10-31
44,2021,15,Hawaii,hi,38,2021-10-31
44,2021,16,Idaho,id,322,2021-10-31
44,2021,17,Illinois,il,985,2021-10-31
44,2021,18,Indiana,in,950,2021-10-31
44,2021,19,Iowa,ia,484,2021-10-31
44,2021,20,Kansas,ks,402,2021-10-31
44,2021,21,Kentucky,ky,712,2021-10-31
44,2021,22,Louisiana,la,206,2021-10-31
44,2021,23,Maine,me,173,2021-10-31
44,2021,24,Maryland,md,435,2021-10-31
44,2021,25,Massachusetts,ma,416,2021-10-31
44,2021,26,Michigan,mi,2097,2021-10-31
44,2021,27,Minnesota,mn,882,2021-10-31
44,2021,28,Mississippi,ms,121,2021-10-31
44,2021,29,Missouri,mo,581,2021-10-31
44,2021,30,Montana,mt,501,2021-10-31
44,2021,31,Nebraska,ne,357,2021-10-31
44,2021,32,Nevada,nv,533,2021-10-31
44,2021,33,New Hampshire,nh,197,2021-10-31
44,2021,34,New Jersey,nj,532,2021-10-31
44,2021,35,New Mexico,nm,460,2021-10-31
44,2021,36,New York,ny,1634,2021-10-31
44,2021,37,North Carolina,nc,762,2021-10-31
44,2021,38,North Dakota,nd,196,2021-10-31
44,2021,39,Ohio,oh,2224,2021-10-31
44,2021,40,Oklahoma,ok,596,2021-10-31
44,2021,41,Oregon,or,375,2021-10-31
44,2021,42,Pennsylvania,pa,1986,2021-10-31
44,2021,44,Rhode Island,ri,69,2021-10-31
44,2021,45,South Carolina,sc,353,2021-10-31
44,2021,46,South Dakota,sd,195,2021-10-31
44,2021,47,Tennessee,tn,505,2021-10-31
44,2021,48,Texas,tx,2151,2021-10-31
44,2021,49,Utah,ut,607,2021-10-31
44,2021,50,Vermont,vt,64,2021-10-31
44,2021,51,Virginia,va,618,2021-10-31
44,2021,53,Washington,wa,674,2021-10-31
44,2021,54,West Virginia,wv,380,2021-10-31
44,2021,55,Wisconsin,wi,1147,2021-10-31
44,2021,56,Wyoming,wy,201,2021-10-31
44,2021,60,American Samoa,as,0,2021-10-31
44,2021,72,Puerto Rico,pr,33,2021-10-31
44,2021,78,Virgin Islands,NA,2,2021-10-31
44,2021,US,United States,us,35717,2021-10-31
44,2022,01,Alabama,al,229,2022-10-30
44,2022,02,Alaska,ak,24,2022-10-30
44,2022,04,Arizona,az,524,2022-10-30
44,2022,05,Arkansas,ar,146,2022-10-30
44,2022,06,California,ca,1999,2022-10-30
44,2022,08,Colorado,co,528,2022-10-30
44,2022,09,Connecticut,ct,439,2022-10-30
44,2022,10,Delaware,de,83,2022-10-30
44,2022,11,District of Columbia,dc,100,2022-10-30
44,2022,12,Florida,fl,1416,2022-10-30
44,2022,13,Georgia,ga,532,2022-10-30
44,2022,15,Hawaii,hi,102,2022-10-30
44,2022,16,Idaho,id,86,2022-10-30
44,2022,17,Illinois,il,1254,2022-10-30
44,2022,18,Indiana,in,503,2022-10-30
44,2022,19,Iowa,ia,225,2022-10-30
44,2022,20,Kansas,ks,196,2022-10-30
44,2022,21,Kentucky,ky,413,2022-10-30
44,2022,22,Louisiana,la,330,2022-10-30
44,2022,23,Maine,me,100,2022-10-30
44,2022,24,Maryland,md,431,2022-10-30
44,2022,25,Massachusetts,ma,689,2022-10-30
44,2022,26,Michigan,mi,959,2022-10-30
44,2022,27,Minnesota,mn,450,2022-10-30
44,2022,28,Mississippi,ms,67,2022-10-30
44,2022,29,Missouri,mo,543,2022-10-30
44,2022,30,Montana,mt,101,2022-10-30
44,2022,31,Nebraska,ne,150,2022-10-30
44,2022,32,Nevada,nv,199,2022-10-30
44,2022,33,New Hampshire,nh,119,2022-10-30
44,2022,34,New Jersey,nj,1133,2022-10-30
44,2022,35,New Mexico,nm,160,2022-10-30
44,2022,36,New York,ny,2585,2022-10-30
44,2022,37,North Carolina,nc,557,2022-10-30
44,2022,38,North Dakota,nd,60,2022-10-30
44,2022,39,Ohio,oh,1331,2022-10-30
44,2022,40,Oklahoma,ok,206,2022-10-30
44,2022,41,Oregon,or,199,2022-10-30
44,2022,42,Pennsylvania,pa,1355,2022-10-30
44,2022,44,Rhode Island,ri,67,2022-10-30
44,2022,45,South Carolina,sc,265,2022-10-30
44,2022,46,South Dakota,sd,82,2022-10-30
44,2022,47,Tennessee,tn,366,2022-10-30
44,2022,48,Texas,tx,1027,2022-10-30
44,2022,49,Utah,ut,172,2022-10-30
44,2022,50,Vermont,vt,38,2022-10-30
44,2022,51,Virginia,va,564,2022-10-30
44,2022,53,Washington,wa,311,2022-10-30
44,2022,54,West Virginia,wv,159,2022-10-30
44,2022,55,Wisconsin,wi,623,2022-10-30
44,2022,56,Wyoming,wy,52,2022-10-30
44,2022,60,American Samoa,as,0,2022-10-30
44,2022,72,Puerto Rico,pr,114,2022-10-30
44,2022,78,Virgin Islands,NA,0,2022-10-30
44,2022,US,United States,us,24363,2022-10-30
44,2023,01,Alabama,al,214,2023-10-29
44,2023,02,Alaska,ak,21,2023-10-29
44,2023,04,Arizona,az,395,2023-10-29
44,2023,05,Arkansas,ar,134,2023-10-29
44,2023,06,California,ca,1679,2023-10-29
44,2023,08,Colorado,co,435,2023-10-29
44,2023,09,Connecticut,ct,177,2023-10-29
44,2023,10,Delaware,de,50,2023-10-29
44,2023,11,District of Columbia,dc,31,2023-10-29
44,2023,12,Florida,fl,828,2023-10-29
44,2023,13,Georgia,ga,372,2023-10-29
44,2023,15,Hawaii,hi,117,2023-10-29
44,2023,16,Idaho,id,103,2023-10-29
44,2023,17,Illinois,il,667,2023-10-29
44,2023,18,Indiana,in,292,2023-10-29
44,2023,19,Iowa,ia,122,2023-10-29
44,2023,20,Kansas,ks,240,2023-10-29
44,2023,21,Kentucky,ky,282,2023-10-29
44,2023,22,Louisiana,la,137,2023-10-29
44,2023,23,Maine,me,48,2023-10-29
44,2023,24,Maryland,md,255,2023-10-29
44,2023,25,Massachusetts,ma,404,2023-10-29
44,2023,26,Michigan,mi,464,2023-10-29
44,2023,27,Minnesota,mn,228,2023-10-29
44,2023,28,Mississippi,ms,82,2023-10-29
44,2023,29,Missouri,mo,335,2023-10-29
44,2023,30,Montana,mt,65,2023-10-29
44,2023,31,Nebraska,ne,120,2023-10-29
44,2023,32,Nevada,nv,169,2023-10-29
44,2023,33,New Hampshire,nh,65,2023-10-29
44,2023,34,New Jersey,nj,388,2023-10-29
44,2023,35,New Mexico,nm,152,2023-10-29
44,2023,36,New York,ny,1008,2023-10-29
44,2023,37,North Carolina,nc,368,2023-10-29
44,2023,38,North Dakota,nd,38,2023-10-29
44,2023,39,Ohio,oh,646,2023-10-29
44,2023,40,Oklahoma,ok,173,2023-10-29
44,2023,41,Oregon,or,202,2023-10-29
44,2023,42,Pennsylvania,pa,668,2023-10-29
44,2023,44,Rhode Island,ri,50,2023-10-29
44,2023,45,South Carolina,sc,214,2023-10-29
44,2023,46,South Dakota,sd,77,2023-10-29
44,2023,47,Tennessee,tn,278,2023-10-29
44,2023,48,Texas,tx,1070,2023-10-29
44,2023,49,Utah,ut,147,2023-10-29
44,2023,50,Vermont,vt,34,2023-10-29
44,2023,51,Virginia,va,374,2023-10-29
44,2023,53,Washington,wa,241,2023-10-29
44,2023,54,West Virginia,wv,153,2023-10-29
44,2023,55,Wisconsin,wi,333,2023-10-29
44,2023,56,Wyoming,wy,31,2023-10-29
44,2023,60,American Samoa,as,0,2023-10-29
44,2023,72,Puerto Rico,pr,81,2023-10-29
44,2023,78,Virgin Islands,NA,1,2023-10-29
44,2023,US,United States,us,15258,2023-10-29
45,2020,01,Alabama,al,1131,2020-11-01
45,2020,02,Alaska,ak,96,2020-11-01
45,2020,04,Arizona,az,951,2020-11-01
45,2020,05,Arkansas,ar,704,2020-11-01
45,2020,06,California,ca,2936,2020-11-01
45,2020,08,Colorado,co,1198,2020-11-01
45,2020,09,Connecticut,ct,411,2020-11-01
45,2020,10,Delaware,de,99,2020-11-01
45,2020,11,District of Columbia,dc,88,2020-11-01
45,2020,12,Florida,fl,2924,2020-11-01
45,2020,13,Georgia,ga,2262,2020-11-01
45,2020,15,Hawaii,hi,47,2020-11-01
45,2020,16,Idaho,id,328,2020-11-01
45,2020,17,Illinois,il,3335,2020-11-01
45,2020,18,Indiana,in,1708,2020-11-01
45,2020,19,Iowa,ia,1114,2020-11-01
45,2020,20,Kansas,ks,954,2020-11-01
45,2020,21,Kentucky,ky,2053,2020-11-01
45,2020,22,Louisiana,la,669,2020-11-01
45,2020,23,Maine,me,43,2020-11-01
45,2020,24,Maryland,md,650,2020-11-01
45,2020,25,Massachusetts,ma,526,2020-11-01
45,2020,26,Michigan,mi,2080,2020-11-01
45,2020,27,Minnesota,mn,1142,2020-11-01
45,2020,28,Mississippi,ms,540,2020-11-01
45,2020,29,Missouri,mo,1891,2020-11-01
45,2020,30,Montana,mt,557,2020-11-01
45,2020,31,Nebraska,ne,745,2020-11-01
45,2020,32,Nevada,nv,564,2020-11-01
45,2020,33,New Hampshire,nh,34,2020-11-01
45,2020,34,New Jersey,nj,1092,2020-11-01
45,2020,35,New Mexico,nm,556,2020-11-01
45,2020,36,New York,ny,1799,2020-11-01
45,2020,37,North Carolina,nc,1109,2020-11-01
45,2020,38,North Dakota,nd,402,2020-11-01
45,2020,39,Ohio,oh,2588,2020-11-01
45,2020,40,Oklahoma,ok,1549,2020-11-01
45,2020,41,Oregon,or,214,2020-11-01
45,2020,42,Pennsylvania,pa,1806,2020-11-01
45,2020,44,Rhode Island,ri,118,2020-11-01
45,2020,45,South Carolina,sc,498,2020-11-01
45,2020,46,South Dakota,sd,537,2020-11-01
45,2020,47,Tennessee,tn,1340,2020-11-01
45,2020,48,Texas,tx,6068,2020-11-01
45,2020,49,Utah,ut,480,2020-11-01
45,2020,50,Vermont,vt,4,2020-11-01
45,2020,51,Virginia,va,668,2020-11-01
45,2020,53,Washington,wa,328,2020-11-01
45,2020,54,West Virginia,wv,255,2020-11-01
45,2020,55,Wisconsin,wi,2942,2020-11-01
45,2020,56,Wyoming,wy,191,2020-11-01
45,2020,72,Puerto Rico,pr,1092,2020-11-01
45,2020,78,Virgin Islands,NA,0,2020-11-01
45,2020,US,United States,us,57416,2020-11-01
45,2021,01,Alabama,al,293,2021-11-07
45,2021,02,Alaska,ak,133,2021-11-07
45,2021,04,Arizona,az,1811,2021-11-07
45,2021,05,Arkansas,ar,270,2021-11-07
45,2021,06,California,ca,2652,2021-11-07
45,2021,08,Colorado,co,1665,2021-11-07
45,2021,09,Connecticut,ct,229,2021-11-07
45,2021,10,Delaware,de,118,2021-11-07
45,2021,11,District of Columbia,dc,34,2021-11-07
45,2021,12,Florida,fl,1276,2021-11-07
45,2021,13,Georgia,ga,943,2021-11-07
45,2021,15,Hawaii,hi,43,2021-11-07
45,2021,16,Idaho,id,221,2021-11-07
45,2021,17,Illinois,il,1282,2021-11-07
45,2021,18,Indiana,in,1126,2021-11-07
45,2021,19,Iowa,ia,538,2021-11-07
45,2021,20,Kansas,ks,475,2021-11-07
45,2021,21,Kentucky,ky,709,2021-11-07
45,2021,22,Louisiana,la,196,2021-11-07
45,2021,23,Maine,me,200,2021-11-07
45,2021,24,Maryland,md,461,2021-11-07
45,2021,25,Massachusetts,ma,492,2021-11-07
45,2021,26,Michigan,mi,2722,2021-11-07
45,2021,27,Minnesota,mn,1064,2021-11-07
45,2021,28,Mississippi,ms,110,2021-11-07
45,2021,29,Missouri,mo,639,2021-11-07
45,2021,30,Montana,mt,465,2021-11-07
45,2021,31,Nebraska,ne,377,2021-11-07
45,2021,32,Nevada,nv,509,2021-11-07
45,2021,33,New Hampshire,nh,235,2021-11-07
45,2021,34,New Jersey,nj,622,2021-11-07
45,2021,35,New Mexico,nm,501,2021-11-07
45,2021,36,New York,ny,1856,2021-11-07
45,2021,37,North Carolina,nc,711,2021-11-07
45,2021,38,North Dakota,nd,183,2021-11-07
45,2021,39,Ohio,oh,2582,2021-11-07
45,2021,40,Oklahoma,ok,671,2021-11-07
45,2021,41,Oregon,or,321,2021-11-07
45,2021,42,Pennsylvania,pa,2057,2021-11-07
45,2021,44,Rhode Island,ri,66,2021-11-07
45,2021,45,South Carolina,sc,348,2021-11-07
45,2021,46,South Dakota,sd,262,2021-11-07
45,2021,47,Tennessee,tn,513,2021-11-07
45,2021,48,Texas,tx,2364,2021-11-07
45,2021,49,Utah,ut,538,2021-11-07
45,2021,50,Vermont,vt,67,2021-11-07
45,2021,51,Virginia,va,620,2021-11-07
45,2021,53,Washington,wa,586,2021-11-07
45,2021,54,West Virginia,wv,370,2021-11-07
45,2021,55,Wisconsin,wi,1361,2021-11-07
45,2021,56,Wyoming,wy,160,2021-11-07
45,2021,60,American Samoa,as,0,2021-11-07
45,2021,72,Puerto Rico,pr,56,2021-11-07
45,2021,78,Virgin Islands,NA,2,2021-11-07
45,2021,US,United States,us,38105,2021-11-07
45,2022,01,Alabama,al,224,2022-11-06
45,2022,02,Alaska,ak,36,2022-11-06
45,2022,04,Arizona,az,737,2022-11-06
45,2022,05,Arkansas,ar,123,2022-11-06
45,2022,06,California,ca,2377,2022-11-06
45,2022,08,Colorado,co,607,2022-11-06
45,2022,09,Connecticut,ct,474,2022-11-06
45,2022,10,Delaware,de,73,2022-11-06
45,2022,11,District of Columbia,dc,95,2022-11-06
45,2022,12,Florida,fl,1443,2022-11-06
45,2022,13,Georgia,ga,564,2022-11-06
45,2022,15,Hawaii,hi,103,2022-11-06
45,2022,16,Idaho,id,102,2022-11-06
45,2022,17,Illinois,il,1154,2022-11-06
45,2022,18,Indiana,in,480,2022-11-06
45,2022,19,Iowa,ia,194,2022-11-06
45,2022,20,Kansas,ks,222,2022-11-06
45,2022,21,Kentucky,ky,363,2022-11-06
45,2022,22,Louisiana,la,349,2022-11-06
45,2022,23,Maine,me,81,2022-11-06
45,2022,24,Maryland,md,409,2022-11-06
45,2022,25,Massachusetts,ma,610,2022-11-06
45,2022,26,Michigan,mi,867,2022-11-06
45,2022,27,Minnesota,mn,472,2022-11-06
45,2022,28,Mississippi,ms,71,2022-11-06
45,2022,29,Missouri,mo,492,2022-11-06
45,2022,30,Montana,mt,93,2022-11-06
45,2022,31,Nebraska,ne,143,2022-11-06
45,2022,32,Nevada,nv,190,2022-11-06
45,2022,33,New Hampshire,nh,112,2022-11-06
45,2022,34,New Jersey,nj,1111,2022-11-06
45,2022,35,New Mexico,nm,166,2022-11-06
45,2022,36,New York,ny,2431,2022-11-06
45,2022,37,North Carolina,nc,511,2022-11-06
45,2022,38,North Dakota,nd,73,2022-11-06
45,2022,39,Ohio,oh,1145,2022-11-06
45,2022,40,Oklahoma,ok,222,2022-11-06
45,2022,41,Oregon,or,265,2022-11-06
